date,category,item1,item2,item3,item4,difficulty,url1,url2,url3,url4,author
Oct26,Neuroinvasive arboviruses,Zika ,Chikungunya,Powassan ,St. Louis,blue,https://pmc.ncbi.nlm.nih.gov/articles/PMC5105046/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5969245/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11570428/,https://www.ncbi.nlm.nih.gov/books/NBK470426/,
Oct26,Radiation-induced neurologic syndromes,Necrosis,Myelopathy,Leukoencephalopathy,Pseudoprogression,yellow,https://radiopaedia.org/articles/cerebral-radiation-necrosis-1?lang=us,https://radiopaedia.org/articles/radiation-myelitis?lang=us,https://radiopaedia.org/cases/radiation-induced-leukoencephalopathy?lang=us,https://radiopaedia.org/articles/tumour-pseudoprogression-brain-tumours?lang=us,
Oct27,White matter association tracts,Cingulum,Inferior longitudinal fasciculus,Superior longitudinal fasciculus,Arcuate fasciculus,blue,https://radiopaedia.org/articles/papez-circuit-1?lang=us,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6156142/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9093186/,https://radiopaedia.org/articles/arcuate-fasciculus?lang=us,
Oct27,Cerebral commissures,Corpus callosum,Anterior ,Habenular ,Hippocampal ,green,https://radiopaedia.org/articles/corpus-callosum?lang=us,https://radiopaedia.org/articles/anterior-commissure?lang=us,https://radiopaedia.org/articles/habenular-commissure?lang=us,https://radiopaedia.org/articles/hippocampal-commissure?lang=us,
Oct27,Guillain-Barre variants,Miller-Fisher syndrome,Acute motor axonal neuropathy,Acute motor-sensory axonal neuropathy,Pharyngeal-cervical-brachial ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK507717/,https://pubmed.ncbi.nlm.nih.gov/8871584/,https://pubmed.ncbi.nlm.nih.gov/16138251/,https://jnnp.bmj.com/content/85/3/339,
Oct27,Neurologic complications of alcohol,Delirium tremens,Peripheral neuropathy,Cerebellar degeneration,Seizures,purple,https://www.ncbi.nlm.nih.gov/books/NBK441882/,https://www.ncbi.nlm.nih.gov/books/NBK499856/,https://www.ncbi.nlm.nih.gov/books/NBK562317/,https://www.ncbi.nlm.nih.gov/books/NBK441882/,
Oct28,Cerebral venous sinuses,Superior sagittal ,Transverse ,Sigmoid ,Straight ,blue,https://radiopaedia.org/articles/superior-sagittal-sinus,https://radiopaedia.org/articles/transverse-sinus,https://radiopaedia.org/articles/sigmoid-sinus,https://radiopaedia.org/articles/straight-sinus,
Oct28,Temporal bone parts,Squamous,Petrous ,Tympanic ,Mastoid ,green,https://radiopaedia.org/articles/squamous-part-of-temporal-bone,https://radiopaedia.org/articles/petrous-part-of-temporal-bone,https://radiopaedia.org/articles/tympanic-part-of-temporal-bone,https://radiopaedia.org/articles/mastoid-part-of-temporal-bone,
Oct28,Neurologic complications of renal failure,Uremic encephalopathy,Dialysis disequilibrium syndrome,Peripheral neuropathy,Myoclonus,yellow,https://www.ncbi.nlm.nih.gov/books/NBK564327/,https://www.ncbi.nlm.nih.gov/books/NBK559018/,https://pubmed.ncbi.nlm.nih.gov/17195171/,https://www.sciencedirect.com/science/article/abs/pii/S1052305720308260,
Oct28,CNS vasculitis syndromes,Granulomatosis with polyangiitis,Varicella zoster virus ,Polyarteritis nodosa,Cryoglobulinemic ,purple,https://www.ncbi.nlm.nih.gov/books/NBK557827/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6151079/,https://www.ncbi.nlm.nih.gov/books/NBK482157/,https://www.ncbi.nlm.nih.gov/books/NBK557606/,
Oct29,Hippocampal formation parts,CA1 field,CA3 field,Dentate gyrus,Subiculum,blue,https://radiopaedia.org/articles/transient-global-amnesia,https://radiopaedia.org/articles/hippocampus,https://radiopaedia.org/articles/dentate-gyrus,https://radiopaedia.org/articles/subiculum,
Oct29,Ventricular CSF outflow pathways,Monro,Cerebral aqueduct,Luschka,Magendie,yellow,https://radiopaedia.org/articles/interventricular-foramen-of-monro-1?lang=us,https://radiopaedia.org/articles/cerebral-aqueduct-of-sylvius?lang=us,https://radiopaedia.org/articles/lateral-apertures-of-luschka?lang=us,https://radiopaedia.org/articles/foramen-of-magendie-1?lang=us,
Oct29,Spinal cord long tracts,Corticospinal tract,Spinothalamic tract,Gracile fasciculus,Cuneate fasciculus,green,https://radiopaedia.org/articles/corticospinal-tract?lang=us,https://radiopaedia.org/articles/spinothalamic-tracts?lang=us,https://radiopaedia.org/articles/gracile-fasciculus-1?lang=us,https://radiopaedia.org/articles/cuneate-fasciculus-1?lang=us,
Oct29,Neurotoxicity of recreational drugs,Cocaine-associated stroke,Nitrous oxide myeloneuropathy,Heroin leukoencephalopathy,MDMA hyponatremic encephalopathy,purple,https://pmc.ncbi.nlm.nih.gov/articles/PMC7657306/,https://www.ncbi.nlm.nih.gov/books/NBK532922/,https://radiopaedia.org/articles/heroin-induced-leukoencephalopathy?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK538482/,
Oct30,CT perfusion parameters,Cerebral blood flow,Cerebral blood volume,Mean transit time,Tmax,blue,https://radiopaedia.org/articles/cerebral-blood-flow-cbf?lang=us,https://radiopaedia.org/articles/cerebral-blood-volume-cbv?lang=us,https://radiopaedia.org/articles/mean-transit-time-mtt?lang=us,https://radiopaedia.org/articles/time-to-maximum-tmax?lang=us,
Oct30,Cervical spine alignment lines,Anterior vertebral ,Posterior vertebral ,Spinolaminar ,Posterior spinous ,green,https://radiopaedia.org/articles/cervical-spine-alignment?lang=us,https://radiopaedia.org/articles/cervical-spine-alignment?lang=us,https://radiopaedia.org/articles/cervical-spine-alignment?lang=us,https://radiopaedia.org/articles/cervical-spine-alignment?lang=us,
Oct30,Sports-related neurologic injuries,Concussion,Second impact syndrome,Exertional heat stroke encephalopathy,Cervical cord neurapraxia,yellow,https://www.ncbi.nlm.nih.gov/books/NBK537017/,https://radiopaedia.org/articles/second-impact-syndrome-2?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK537135/,https://pubmed.ncbi.nlm.nih.gov/2183946/,
Oct30,Hypercoagulable states with neurologic manifestations,Antiphospholipid syndrome,Paroxysmal nocturnal hemoglobinuria,Polycythemia vera,Cancer-associated thrombosis,purple,https://radiopaedia.org/articles/antiphospholipid-syndrome?lang=us,https://radiopaedia.org/articles/paroxysmal-nocturnal-haemoglobinuria?lang=us,https://radiopaedia.org/articles/polycythaemia-vera?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK562222/,
Oct31,Temporal bone recesses,Prussak's space,Epitympanic recess,Facial recess,Sinus tympani,blue,https://radiopaedia.org/articles/prussak-space?lang=us,https://radiopaedia.org/articles/epitympanum?lang=us,https://radiopaedia.org/articles/facial-recess?lang=us,https://radiopaedia.org/articles/sinus-tympani?lang=us,
Oct31,Parasellar region compartments,Sella turcica,Suprasellar cistern,Cavernous sinus,Pituitary stalk,green,https://radiopaedia.org/articles/pituitary-fossa-1?lang=us,https://radiopaedia.org/articles/suprasellar-cistern?lang=us,https://radiopaedia.org/articles/cavernous-sinus?lang=us,https://radiopaedia.org/articles/pituitary-stalk?lang=us,
Oct31,Complications of cranial radiation therapy,Radiation necrosis,Vasculopathy,Myelopathy,Optic neuropathy,yellow,https://radiopaedia.org/articles/cerebral-radiation-necrosis-1?lang=us,https://radiopaedia.org/articles/radiation-induced-cerebral-vasculopathy?lang=us,https://radiopaedia.org/articles/radiation-myelitis?lang=us,https://pmc.ncbi.nlm.nih.gov/articles/PMC8210865/,
Oct31,Neurologic complications of infective endocarditis,Embolic ischemic stroke,Mycotic aneurysm,Brain abscess,Meningitis,purple,https://www.ncbi.nlm.nih.gov/books/NBK542204/,https://radiopaedia.org/articles/intracranial-mycotic-aneurysm?lang=us,https://radiopaedia.org/articles/cerebral-abscess-1?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK470351/,
Nov01,High-altitude neurologic syndromes,Acute mountain sickness,Cerebral edema,Retinopathy,Chronic mountain sickness,blue,https://www.ncbi.nlm.nih.gov/books/NBK430716/,https://www.ncbi.nlm.nih.gov/books/NBK430916/,https://www.sciencedirect.com/science/article/pii/S1477893924000036,https://pmc.ncbi.nlm.nih.gov/articles/PMC4913504/,
Nov01,Spinal cord features,Cervical enlargement,Lumbar enlargement,Conus medullaris,Filum terminale,green,https://radiopaedia.org/articles/cervical-enlargement?lang=us,https://radiopaedia.org/articles/lumbar-enlargement?lang=us,https://radiopaedia.org/articles/conus-medullaris?lang=us,https://radiopaedia.org/articles/filum-terminale?lang=us,
Nov01,Toxic peripheral neuropathies,Arsenic ,Thallium ,Organophosphate,n-Hexane ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK541125/,https://www.ncbi.nlm.nih.gov/books/NBK513240/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5548687/,https://www.ncbi.nlm.nih.gov/books/NBK609093/,
Nov01,Envenomation neurologic syndromes,Scorpion neuropathy,Sea snake toxicity,Latrodectism neuromuscular syndrome,Tetrodotoxin poisoning,purple,https://www.ncbi.nlm.nih.gov/books/NBK430928/,https://www.ncbi.nlm.nih.gov/books/NBK532973/,https://www.ncbi.nlm.nih.gov/books/NBK499987/,https://www.ncbi.nlm.nih.gov/books/NBK507714/,
Nov02,Basal forebrain structures,Nucleus basalis of Meynert,Septal nuclei,Diagonal band of Broca,Ventral pallidum,blue,https://radiopaedia.org/articles/basal-nucleus-of-meynert?lang=us,https://radiopaedia.org/articles/septal-nuclei?lang=us,https://pmc.ncbi.nlm.nih.gov/articles/PMC6282557/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4687907/,
Nov02,Otic capsule structures,Cochlea,Vestibule,Anterior semicircular canal,Posterior semicircular canal,green,https://radiopaedia.org/articles/cochlea?lang=us,https://radiopaedia.org/articles/vestibule-ear?lang=us,https://radiopaedia.org/articles/semicircular-canals?lang=us,https://radiopaedia.org/articles/semicircular-canals?lang=us,
Nov02,Neurologic adverse effects of antiretrovirals,Efavirenz neuropsychiatric effects,Stavudine neuropathy,Zidovudine myopathy,Didanosine pancreatitis neuropathy,yellow,https://www.ncbi.nlm.nih.gov/books/NBK542316/,https://www.ncbi.nlm.nih.gov/books/NBK548694/,https://www.ncbi.nlm.nih.gov/books/NBK554419/,https://pubmed.ncbi.nlm.nih.gov/8425020/,
Nov02,Neurologic complications of rheumatologic disease,Neuropsychiatric lupus,Rheumatoid cervical myelopathy,Sjogren neuropathy,Vasculitic neuropathy,purple,https://pmc.ncbi.nlm.nih.gov/articles/PMC11227614/,https://radiopaedia.org/cases/atlanto-axial-subluxation-rheumatoid-arthritis-4?lang=us,https://www.ncbi.nlm.nih.gov/books/NBK431049/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9947570/,
Nov03,Dorsal brainstem landmarks,Superior colliculus,Inferior colliculus,Facial colliculus,Obex,blue,https://radiopaedia.org/articles/superior-colliculus,https://radiopaedia.org/articles/inferior-colliculus,https://radiopaedia.org/articles/facial-colliculus,https://radiopaedia.org/articles/obex,
Nov03,Orbit neurovascular canals and fissures,Optic canal,Superior orbital fissure,Inferior orbital fissure,Nasolacrimal canal,green,https://radiopaedia.org/articles/optic-canal,https://radiopaedia.org/articles/superior-orbital-fissure,https://radiopaedia.org/articles/inferior-orbital-fissure,https://radiopaedia.org/articles/nasolacrimal-canal,
Nov03,High-altitude neurologic syndromes,Acute mountain sickness,Cerebral edema,Retinopathy,Chronic mountain sickness,yellow,https://www.ncbi.nlm.nih.gov/books/NBK430716/,https://www.ncbi.nlm.nih.gov/books/NBK430916/,https://www.sciencedirect.com/science/article/pii/S1477893924000036,https://pmc.ncbi.nlm.nih.gov/articles/PMC4913504/,
Nov03,Marine toxin neurologic syndromes,Ciguatera ,Paralytic shellfish ,Amnesic shellfish ,Neurotoxic shellfish ,purple,https://www.ncbi.nlm.nih.gov/books/NBK482511/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4100837/,https://doh.wa.gov/community-and-environment/shellfish/recreational-shellfish/illnesses/biotoxins/amnesic-shellfish-poisoning,https://pmc.ncbi.nlm.nih.gov/articles/PMC2579735/,
Nov04,Middle ear ossicles,Malleus,Incus,Stapes,Stapes footplate,blue,https://radiopaedia.org/articles/malleus?lang=us,https://radiopaedia.org/articles/incus?lang=us,https://radiopaedia.org/articles/stapes?lang=us,https://radiopaedia.org/articles/stapediovestibular-joint?lang=us,
Nov04,Orbit walls,Roof,Floor,Medial wall ,Lateral wall ,green,https://radiopaedia.org/articles/orbit?lang=us,https://radiopaedia.org/articles/orbit?lang=us,https://radiopaedia.org/articles/orbit?lang=us,https://radiopaedia.org/articles/orbit?lang=us,
Nov04,Peripheral neuropathies due to deficiency,Vitamin B12,Thiamine,Copper,Vitamin E,yellow,https://www.ncbi.nlm.nih.gov/books/NBK441923/,https://www.ncbi.nlm.nih.gov/books/NBK537204/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3691478/,https://www.ncbi.nlm.nih.gov/books/NBK519051/,
Nov04,Inherited neuropathies,Charcot-Marie-Tooth disease type 1A,Hereditary neuropathy with liability to pressure palsies,Familial amyloid polyneuropathy,Giant axonal neuropathy,purple,https://www.ncbi.nlm.nih.gov/books/NBK1358/,https://www.ncbi.nlm.nih.gov/books/NBK1392/,https://pubmed.ncbi.nlm.nih.gov/22094129/,https://www.ncbi.nlm.nih.gov/books/NBK1136/,
Nov05,Anterior cranial fossa landmarks,Cribriform plate,Crista galli,Planum sphenoidale,Frontal crest,blue,https://radiopaedia.org/articles/cribriform-plate?lang=us,https://radiopaedia.org/articles/crista-galli?lang=us,https://radiopaedia.org/articles/planum-sphenoidale?lang=us,https://radiopaedia.org/articles/anterior-cranial-fossa?lang=us,
Nov05,Brainstem nuclei of pons,Abducens ,Facial ,Principal sensory of trigeminal nerve,Superior salivary ,green,https://radiopaedia.org/articles/abducensnucleus?lang=us,https://radiopaedia.org/articles/facial-nucleus?lang=us,https://radiopaedia.org/articles/trigeminal-nerve?lang=us,https://radiopaedia.org/articles/superior-salivary-nucleus?lang=us,
Nov05,Environmental heat-cold neurologic syndromes,Heat stroke encephalopathy,Heat cramps with rhabdomyolysis risk,Hypothermia encephalopathy,Cold-induced neuropathy,yellow,https://www.ncbi.nlm.nih.gov/books/NBK537135/,https://www.ncbi.nlm.nih.gov/books/NBK553117/,https://www.ncbi.nlm.nih.gov/books/NBK545239/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5626869/,
Nov05,Autoimmune autonomic ganglionopathy spectrum,Autonomic ganglionopathy,Gastrointestinal dysmotility,Pandysautonomia,Orthostatic hypotension,purple,https://pmc.ncbi.nlm.nih.gov/articles/PMC10889307/,https://www.mayoclinic.org/medical-professionals/neurology-neurosurgery/news/expanding-insights-into-autoimmune-gi-dysmotility/mac-20534849,https://www.sciencedirect.com/science/article/abs/pii/S0960896614005410,https://pmc.ncbi.nlm.nih.gov/articles/PMC11051445/,
Nov06,Calvarial sutures,Coronal ,Sagittal ,Lambdoid ,Squamous ,blue,https://radiopaedia.org/articles/coronal-suture?lang=us,https://radiopaedia.org/articles/sagittal-suture?lang=us,https://radiopaedia.org/articles/lambdoid-suture?lang=us,https://radiopaedia.org/articles/squamosal-suture?lang=us,
Nov06,Thrombotic microangiopathy neurologic issues,Thrombotic thrombocytopenic purpura,Hemolytic uremic syndrome,Atypical HUS,Drug-induced thrombotic microangiopathy,green,https://www.ncbi.nlm.nih.gov/books/NBK556045/,https://www.ncbi.nlm.nih.gov/books/NBK556038/,https://www.ncbi.nlm.nih.gov/books/NBK556038/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9868185/,
Nov06,Hypophysitis syndromes,Lymphocytic ,IgG4-related ,Immune checkpoint inhibitor ,Granulomatous ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK562255/,https://pubmed.ncbi.nlm.nih.gov/33837927/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8958012/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4085501/,
Nov06,Drug-induced tremor syndromes,Valproate ,Lithium ,Beta-agonist ,Amiodarone ,purple,https://www.ncbi.nlm.nih.gov/books/NBK559112/,https://www.ncbi.nlm.nih.gov/books/NBK519062/,https://www.ncbi.nlm.nih.gov/books/NBK542249/,https://www.ncbi.nlm.nih.gov/books/NBK548109/,
Nov07,Basilar artery branches,Anterior inferior cerebellar artery,Pontine perforators,Superior cerebellar artery,Posterior cerebral artery,blue,https://radiopaedia.org/articles/anterior-inferior-cerebellar-artery?lang=us,https://radiopaedia.org/articles/pontine-arteries?lang=us,https://radiopaedia.org/articles/superior-cerebellar-artery?lang=us,https://radiopaedia.org/articles/posterior-cerebral-artery?lang=us,
Nov07,Sellar diaphragm and cavernous region,Diaphragma sellae,Cavernous ICA,Carotid cave,Intercavernous sinus,green,https://radiopaedia.org/articles/diaphragma-sellae?lang=us,https://radiopaedia.org/articles/internal-carotid-artery-1?lang=us,https://radiopaedia.org/articles/carotid-cave?lang=us,https://radiopaedia.org/articles/intercavernous-sinus?lang=us,
Nov07,Autoimmune myelopathies,Idiopathic transverse myelitis,NMOSD ,MOGAD ,GFAP astrocytopathy ,yellow,https://www.ncbi.nlm.nih.gov/books/NBK559302/,https://www.ncbi.nlm.nih.gov/books/NBK572108/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9247462/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11503365/,
Nov07,Toxic effects of anticonvulsants,Cerebellar toxicity,Hyperammonemic encephalopathy,Hyponatremia,Cognitive impairment,purple,https://www.ncbi.nlm.nih.gov/books/NBK482444/,https://www.ncbi.nlm.nih.gov/books/NBK560898/,https://www.ncbi.nlm.nih.gov/books/NBK482455/,https://www.ncbi.nlm.nih.gov/books/NBK554530/,
Nov08,Medulla surface landmarks,Medullary pyramids,Inferior olivary eminence,Gracile tubercle,Cuneate tubercle,blue,https://radiopaedia.org/articles/medulla-oblongata?lang=us,https://radiopaedia.org/articles/olive?lang=us,https://radiopaedia.org/articles/medulla-oblongata?lang=us,https://radiopaedia.org/articles/medulla-oblongata?lang=us,
Nov08,Optic nerve segments,Intraocular ,Intraorbital ,Intracanalicular ,Intracranial ,green,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,https://radiopaedia.org/articles/optic-nerve?lang=us,
Nov08,Cerebral opercula structures,Frontal ,Parietal ,Temporal ,Sylvian fissure,yellow,https://radiopaedia.org/articles/operculum?lang=us,https://radiopaedia.org/articles/operculum?lang=us,https://radiopaedia.org/articles/operculum?lang=us,https://radiopaedia.org/articles/insular-cortex?lang=us,
Nov08,Toxic alcohol poisonings,Methanol,Ethylene glycol ,Isopropanol,Diethylene glycol ,purple,https://www.ncbi.nlm.nih.gov/books/NBK482121/,https://www.ncbi.nlm.nih.gov/books/NBK537009/,https://www.ncbi.nlm.nih.gov/books/NBK493181/,https://pubmed.ncbi.nlm.nih.gov/19586352/,
Nov09,Cranial nerve III segments,Interpeduncular cistern ,Cavernous sinus ,Orbital ,Fascicular,blue,https://radiopaedia.org/articles/oculomotor-nerve-cn-iii?lang=us,https://radiopaedia.org/articles/oculomotor-nerve-cn-iii?lang=us,https://radiopaedia.org/articles/oculomotor-nerve-cn-iii?lang=us,https://radiopaedia.org/articles/oculomotor-nerve-cn-iii?lang=us,
Nov09,Cranial nerve IX segments,Medullary rootlets,Jugular foramen segment,Tympanic branch,Pharyngeal branch ,green,https://radiopaedia.org/articles/glossopharyngeal-nerve?lang=us,https://radiopaedia.org/articles/glossopharyngeal-nerve?lang=us,https://radiopaedia.org/articles/jugular-foramen?lang=us,https://radiopaedia.org/articles/glossopharyngeal-nerve?lang=us,
